VDC/MUNICIPALITY,NO_DISABILITY_BOTH_SEX,NO_DISABILITY_MALE,NO_DISABILITY_FEMALE,PHYSICAL_BOTH_SEX,PHYSICAL_MALE,PHYSICAL_FEMALE,BLINDNESS_LOW_VISION_BOTH_SEX,BLINDNESS_LOW_VISION_MALE,BLINDNESS_LOW_VISION_FEMALE,DEAF_HEARING_BOTH_SEX,DEAF_HEARING_MALE,DEAF_HEARING_FEMALE,DEAF_BLIND_BOTH_SEX,DEAF_BLIND_MALE,DEAF_BLIND_FEMALE,SPEECH_PROBLEM_BOTH_SEX,SPEECH_PROBLEM_MALE,SPEECH_PROBLEM_FEMALE,MENTAL_DISABILITY_BOTH_SEX,MENTAL_DISABILITY_MALE,MENTAL_DISABILITY_FEMALE,INTELLECTUAL_DISABILITY_BOTH_SEX,INTELLECTUAL_DISABILITY_MALE,INTELLECTUAL_DISABILITY_FEMALE,MULTIPLE_DISABILITY_BOTH_SEX,MULTIPLE_DISABILITY_MALE,MULTIPLE_DISABILITY_FEMALE
CHYANDADA,2845,1307,1538,26,13,13,12,8,4,4,3,1,0,0,0,12,8,4,4,1,3,0,0,0,3,1,2
CHYASMITAR,2737,1273,1464,12,6,6,15,6,9,12,6,6,1,0,1,8,3,5,1,0,1,0,0,0,0,0,0
DAMARKHUSHIVALAYA,2657,1293,1364,20,6,14,13,8,5,18,3,15,8,4,4,10,6,4,5,3,2,1,1,0,2,0,2
DANDAGAUN,2480,1140,1340,36,23,13,14,12,2,11,3,8,1,0,1,11,7,4,7,3,4,1,1,0,1,1,0
DEVISTHAN,2104,1010,1094,19,11,8,5,2,3,9,2,7,1,1,0,17,6,11,2,0,2,0,0,0,4,2,2
DHITUNG,2680,1252,1428,11,6,5,3,2,1,6,4,2,3,1,2,13,7,6,6,5,1,3,1,2,1,0,1
DIKTEL,8787,4257,4530,37,22,15,14,3,11,1,0,1,1,1,0,10,6,4,5,3,2,5,4,1,7,2,5
DIKUWA,2368,1133,1235,23,12,11,4,2,2,14,12,2,3,3,0,35,19,16,1,1,0,0,0,0,17,11,6
DIPLUNG,1835,865,970,13,9,4,3,1,2,5,1,4,2,2,0,18,7,11,1,1,0,0,0,0,1,1,0
DORPACHIURIDADA,5434,2442,2992,45,36,9,15,8,7,16,10,6,1,1,0,15,6,9,5,3,2,4,1,3,13,6,7
DUBEKOLDADA,1572,723,849,25,17,8,20,9,11,25,10,15,1,0,1,4,2,2,5,1,4,2,2,0,15,9,6
DUMRE DHARAPANI,2546,1165,1381,63,42,21,9,6,3,16,10,6,3,2,1,5,4,1,3,1,2,1,1,0,16,8,8
DURCHHIM,3528,1616,1912,13,7,6,3,0,3,17,8,9,2,0,2,17,9,8,4,3,1,2,1,1,11,6,5
FAKTANG,2082,975,1107,38,24,14,11,3,8,22,11,11,1,0,1,11,7,4,5,1,4,2,2,0,4,2,2
HAUNCHUR,2229,960,1269,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
INDRANIPOKHARI,2811,1304,1507,29,17,12,5,4,1,14,7,7,0,0,0,12,8,4,5,2,3,1,0,1,9,4,5
JALAPA,2449,1114,1335,12,6,6,5,3,2,37,21,16,0,0,0,19,10,9,7,2,5,0,0,0,10,5,5
JYAMIRE,1211,572,639,54,34,20,11,9,2,13,7,6,3,3,0,4,4,0,1,1,0,2,0,2,8,6,2
KAHULE,1660,763,897,10,3,7,4,1,3,3,1,2,0,0,0,10,5,5,6,3,3,1,1,0,0,0,0
KHALLE,3134,1478,1656,23,14,9,6,3,3,9,6,3,5,2,3,10,6,4,1,1,0,0,0,0,4,1,3
KHARMI,3388,1512,1876,31,19,12,23,16,7,28,17,11,3,1,2,16,10,6,6,5,1,2,1,1,2,1,1
KHARPA,2117,1027,1090,9,4,5,8,2,6,9,5,4,1,0,1,5,4,1,1,1,0,1,1,0,6,5,1
KHARTANCHHA,1800,868,932,9,7,2,6,2,4,10,8,2,0,0,0,7,5,2,3,1,2,0,0,0,6,3,3
KHIDIMA,2030,960,1070,31,18,13,10,4,6,3,3,0,2,1,1,3,2,1,3,1,2,4,2,2,2,1,1
KHOTANGBAZAR,1912,862,1050,30,20,10,6,2,4,26,16,10,1,1,0,11,5,6,2,1,1,3,1,2,5,1,4
KUVINDE,1856,864,992,31,14,17,12,7,5,16,9,7,0,0,0,11,10,1,2,1,1,0,0,0,3,1,2
LAFYANG,2815,1292,1523,14,8,6,7,5,2,8,1,7,1,1,0,7,3,4,3,2,1,1,1,0,2,2,0
LAMIDADA,2661,1211,1450,17,13,4,8,3,5,11,6,5,0,0,0,10,8,2,4,2,2,0,0,0,6,6,0
LICHKIRAMCHE,3489,1645,1844,38,25,13,24,11,13,18,9,9,0,0,0,14,8,6,3,1,2,3,1,2,1,1,0
LINKUWAPOKHARI,2180,1004,1176,31,13,18,11,5,6,18,10,8,5,2,3,10,7,3,4,1,3,4,2,2,6,3,3
MAGPA,1845,850,995,17,12,5,6,3,3,4,1,3,3,0,3,8,4,4,4,2,2,1,1,0,7,4,3
MAHADEVASTHAN,2708,1268,1440,16,9,7,6,3,3,5,3,2,2,1,1,5,3,2,8,4,4,5,3,2,12,5,7
MANGALTAR,2235,1087,1148,18,10,8,4,2,2,3,1,2,4,4,0,11,8,3,2,1,1,0,0,0,1,0,1
MATTIM BIRTA,3973,1879,2094,45,26,19,17,9,8,28,14,14,1,1,0,15,8,7,5,2,3,2,2,0,4,3,1
MAUWABOTE,1357,602,755,21,13,8,10,5,5,11,6,5,2,1,1,5,3,2,3,1,2,0,0,0,1,0,1
NERPA,2869,1294,1575,53,34,19,19,5,14,26,7,19,12,5,7,13,9,4,5,2,3,7,5,2,5,3,2
NIRMALIDADA,1912,824,1088,26,22,4,8,5,3,13,8,5,0,0,0,4,2,2,0,0,0,1,1,0,3,1,2
NUNTHALA,1543,692,851,15,9,6,5,2,3,13,7,6,1,1,0,9,3,6,1,1,0,4,3,1,5,1,4
PATHEKA,3794,1702,2092,28,17,11,5,2,3,9,5,4,1,0,1,18,6,12,9,4,5,0,0,0,8,4,4
PAUWASERA,2288,1114,1174,17,8,9,11,6,5,8,2,6,0,0,0,17,8,9,1,0,1,2,1,1,11,5,6
PHEDI,3171,1467,1704,43,21,22,12,9,3,9,5,4,2,2,0,9,4,5,8,3,5,4,3,1,6,4,2
R.MAHESWORI,2278,1022,1256,19,13,6,7,5,2,9,5,4,0,0,0,2,1,1,2,1,1,6,4,2,7,6,1
RAJAPANI,3588,1701,1887,97,57,40,21,8,13,13,11,2,1,1,0,12,7,5,0,0,0,5,2,3,10,4,6
RAKHA BANGDEL,2488,1108,1380,17,8,9,6,6,0,7,5,2,0,0,0,5,2,3,2,1,1,0,0,0,0,0,0
RAKHA DIPSUNG,800,399,401,16,11,5,7,4,3,3,0,3,0,0,0,1,1,0,3,1,2,0,0,0,3,2,1
RATANCHHA,2452,1152,1300,27,17,10,7,2,5,7,4,3,0,0,0,6,3,3,5,4,1,4,3,1,2,1,1
JALESWORI,2087,955,1132,21,13,8,3,2,1,9,3,6,0,0,0,14,4,10,2,0,2,0,0,0,0,0,0
SA.CHHITAPOKHARI,2824,1353,1471,14,12,2,6,3,3,5,1,4,1,1,0,3,1,2,4,3,1,0,0,0,2,2,0
SALLE,1473,678,795,17,12,5,5,2,3,9,5,4,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0
SAPTESWOR,2011,916,1095,13,10,3,3,1,2,18,13,5,5,3,2,18,10,8,3,1,2,1,1,0,4,2,2
SAUNECHAUR,2308,1108,1200,24,12,12,11,6,5,20,11,9,0,0,0,12,3,9,1,1,0,0,0,0,7,1,6
SAWAKATAHARE,2663,1264,1399,16,6,10,8,3,5,18,9,9,0,0,0,13,7,6,7,6,1,1,0,1,0,0,0
SIMPANI,3092,1418,1674,23,14,9,13,4,9,9,6,3,1,1,0,21,15,6,2,1,1,1,1,0,7,5,2
SUNGDEL,2403,1199,1204,16,11,5,3,0,3,11,8,3,0,0,0,6,1,5,1,1,0,3,1,2,1,0,1
SUNTALE,2143,980,1163,25,16,9,3,2,1,8,4,4,2,1,1,10,4,6,2,1,1,1,1,0,1,1,0
TEMMA,3393,1519,1874,56,37,19,11,8,3,26,18,8,0,0,0,24,8,16,1,1,0,3,3,0,7,5,2
WOPLUKHA,2229,982,1247,15,12,3,4,3,1,4,3,1,0,0,0,13,10,3,4,3,1,1,1,0,1,1,0
WOPUNG,2468,1200,1268,29,16,13,13,8,5,8,5,3,5,3,2,8,5,3,2,2,0,2,2,0,20,13,7
YAMKHA,2883,1266,1617,18,9,9,7,4,3,10,4,6,3,1,2,8,5,3,4,3,1,3,0,3,2,1,1
INSTITUTIONAL,1085,1021,64,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
