VDC/MUNICIPALITY,BEGINNER_BOTH_SEX,BEGINNER_MALE,BEGINNER_FEMALE,PRIMARY_1_5_BOTH_SEX,PRIMARY_1_5_MALE,PRIMARY_1_5_FEMALE,LOWER_SECONDARY_6_8_BOTH_SEX,LOWER_SECONDARY_6_8_MALE,LOWER_SECONDARY_6_8_FEMALE,SECONDARY_9_10_BOTH_SEX,SECONDARY_9_10_MALE,SECONDARY_9_10_FEMALE,SLC_AND_EQUIVALENT_BOTH_SEX,SLC_AND_EQUIVALENT_MALE,SLC_AND_EQUIVALENT_FEMALE,INTERMEDIATE_BOTH_SEX,INTERMEDIATE_MALE,INTERMEDIATE_FEMALE,GRADUATE_BOTH_SEX,GRADUATE_MALE,GRADUATE_FEMALE,POST_GRADUATE_AND_ABOVE_BOTH_SEX,POST_GRADUATE_AND_ABOVE_MALE,POST_GRADUATE_AND_ABOVE_FEMALE,OTHERS_BOTH_SEX,OTHERS_MALE,OTHERS_FEMALE,NON_FORMAL_BOTH_SEX,NON_FORMAL_MALE,NON_FORMAL_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE
NAMADI,47,31,16,1061,572,489,547,289,258,233,124,109,152,76,76,118,72,46,19,14,5,1,1,0,0,0,0,443,237,206,6,1,5
OKHRENI,41,21,20,837,481,356,464,222,242,210,107,103,180,114,66,95,41,54,12,8,4,5,5,0,0,0,0,297,135,162,4,0,4
PAKARBAS,44,22,22,1878,1069,809,834,472,362,416,227,189,294,188,106,192,105,87,51,40,11,9,7,2,1,0,1,128,80,48,170,113,57
PHULASI,69,37,32,1369,763,606,809,424,385,476,251,225,188,95,93,114,44,70,30,20,10,5,4,1,1,0,1,215,94,121,8,2,6
PINKHURI,0,0,0,554,264,290,271,137,134,146,82,64,101,63,38,57,34,23,12,8,4,2,1,1,0,0,0,55,39,16,2,2,0
PRITEE,102,57,45,1452,772,680,663,329,334,323,166,157,163,94,69,70,38,32,7,6,1,4,4,0,1,1,0,275,123,152,8,5,3
PURANAGAUN,61,32,29,834,444,390,399,184,215,152,70,82,103,45,58,41,17,24,3,2,1,6,5,1,0,0,0,114,63,51,4,2,2
RAKATHUM,64,37,27,1061,522,539,365,205,160,125,71,54,86,48,38,38,12,26,3,3,0,0,0,0,1,1,0,124,51,73,3,1,2
RAMECHHAP,146,79,67,1160,608,552,624,317,307,303,164,139,264,164,100,213,119,94,75,51,24,29,23,6,2,2,0,142,59,83,5,2,3
RAMPUR,105,49,56,1163,627,536,519,252,267,162,78,84,137,78,59,44,25,19,6,5,1,1,1,0,2,2,0,74,26,48,10,3,7
RASANALU,71,35,36,1140,603,537,682,347,335,291,162,129,210,120,90,65,33,32,16,10,6,7,7,0,0,0,0,136,83,53,28,13,15
SAIPU,104,53,51,745,414,331,372,183,189,142,75,67,189,102,87,66,37,29,10,8,2,1,1,0,4,3,1,219,130,89,2,2,0
SALU,26,10,16,1006,534,472,523,264,259,238,122,116,188,103,85,145,69,76,32,22,10,16,16,0,8,7,1,84,51,33,6,3,3
SANGHUTAR,10,7,3,604,289,315,338,166,172,161,68,93,154,81,73,100,42,58,16,13,3,13,13,0,2,1,1,161,80,81,2,2,0
SUKAJOR,59,34,25,982,547,435,434,233,201,252,129,123,166,96,70,101,38,63,16,10,6,3,3,0,0,0,0,12,4,8,2,0,2
SUNARPANI,1,1,0,568,332,236,280,139,141,136,72,64,106,61,45,78,36,42,18,11,7,0,0,0,0,0,0,2,1,1,2,1,1
THOSE,18,7,11,689,357,332,357,177,180,146,73,73,130,73,57,74,39,35,19,11,8,12,8,4,0,0,0,1,1,0,16,9,7
TILPUNG,86,45,41,946,487,459,633,321,312,273,134,139,187,113,74,112,50,62,38,17,21,7,6,1,3,2,1,515,236,279,3,3,0
TOKARPUR,92,52,40,757,425,332,444,215,229,158,84,74,133,76,57,76,36,40,10,10,0,4,4,0,2,1,1,266,164,102,3,3,0
INSTITUTIONAL,0,0,0,152,143,9,366,365,1,198,197,1,368,367,1,58,58,0,19,19,0,4,4,0,0,0,0,4,4,0,1,1,0
